,sexo_F,sexo_M,posse_de_veiculo_N,posse_de_veiculo_Y,posse_de_imovel_N,posse_de_imovel_Y,possui_fone_comercial_0,possui_fone_comercial_1,possui_fone_0,possui_fone_1,possui_email_0,possui_email_1,mau_False,mau_True,possui_celular_1
10035,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
10037,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
10041,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10044,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
10045,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10048,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
10049,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
10051,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
10052,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
10053,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1
10059,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
10061,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1
10062,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10064,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10067,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
10071,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1
10074,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10076,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
10083,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
10085,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
10086,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
10088,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
10091,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10092,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1
10100,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1
10103,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
10105,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
10109,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10112,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1
10119,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
10124,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10129,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10136,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
10138,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
10139,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
10146,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
10151,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10153,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10154,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10157,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10158,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10160,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1
10163,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10165,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10168,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
10169,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
10170,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
10174,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
10180,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
10182,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1
10185,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10186,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
10187,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10190,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
10192,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10195,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1
10197,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1
10200,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1
10202,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10205,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1
10206,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
10207,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
10210,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10218,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10225,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10228,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1
10229,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
10230,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1
10231,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
10238,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
10244,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
10248,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10250,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
10257,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10258,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
10260,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
10262,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
10263,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1
10266,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1
10269,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10270,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1
10272,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1
10273,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10274,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
10277,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10279,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1
10282,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
10285,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
10286,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10287,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
10290,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1
10291,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
10296,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
10297,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10298,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1
10299,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1
10300,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1
10301,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10302,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
10304,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1
10305,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
10306,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1
10311,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10312,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
10313,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1
10315,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
10318,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10319,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
10322,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
10325,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1
10327,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10331,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
10333,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
10336,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
10337,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1
10338,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1
10339,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10343,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10345,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
10347,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
10348,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
10349,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10351,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1
10353,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
10358,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1
10359,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10362,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1
10363,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
10364,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10365,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1
10368,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
10369,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10371,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1
10372,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10374,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10376,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1
10378,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
10379,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
10380,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10384,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1
10387,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
10390,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1
10394,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10395,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1
10398,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
10399,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1
10400,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
10405,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1
10406,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
10408,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
10414,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10415,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10421,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1
10422,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10425,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1
10426,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1
10427,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
10429,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10433,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10437,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1
10438,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10439,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10440,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
10443,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1
10447,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10448,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1
10450,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10451,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10453,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1
10454,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
10455,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1
10458,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1
10459,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1
10462,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1
10463,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
10466,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10467,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1
10475,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1
10476,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
10480,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1
10483,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10484,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10487,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10490,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10496,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1
10497,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1
10498,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10502,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
10503,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
10504,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
10507,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10508,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
10512,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10513,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
10515,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
10517,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10518,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10519,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1
10522,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
10523,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
10526,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
10530,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10539,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
10540,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
10541,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
10542,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
10543,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1
10545,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10550,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10551,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
10554,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
10556,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
10559,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1
10564,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10566,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
10573,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10576,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1
10577,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10583,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
10586,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
10588,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10589,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
10591,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1
10592,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
10597,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1
10598,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10600,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
10601,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1
10605,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1
10616,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10620,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1
10624,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
10625,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
10637,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10642,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
10653,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
10657,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
10660,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
10663,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
10664,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1
10665,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
10667,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
10673,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1
10676,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
10677,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
10681,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10682,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1
10686,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
10687,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
10691,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
10692,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
10694,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
10695,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1
10697,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
10698,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1
10701,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1
10704,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
10707,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1
10708,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10709,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10711,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10712,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1
10713,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1
10715,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1
10722,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1
10724,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10725,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10726,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
10728,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1
10729,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10731,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1
10734,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
10735,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10739,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10743,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
10747,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1
10748,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
10750,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10751,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1
10752,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
10756,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10762,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
10766,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1
10768,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10769,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1
10771,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10772,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1
10773,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1
10774,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10776,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10782,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
10787,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10789,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10790,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
10791,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1
10792,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
10795,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10798,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1
10801,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10803,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1
10804,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1
10808,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1
10814,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1
10816,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10817,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10819,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10820,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1
10822,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10828,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1
10832,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1
10836,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10841,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1
10843,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
10844,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
10845,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1
10848,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1
10849,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10853,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1
10856,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1
10859,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10862,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
10863,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10865,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1
10869,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
10871,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
10872,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10873,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
10875,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
10878,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1
10881,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1
10882,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
10886,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1
10888,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
10890,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
10891,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10892,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10894,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
10895,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1
10899,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1
10903,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1
10906,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10909,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1
10913,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10914,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1
10916,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1
10917,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1
10918,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10919,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1
10920,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10922,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1
10923,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10924,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10927,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10928,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
10936,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
10937,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
10940,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1
10941,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
10942,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10948,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10949,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10950,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1
10951,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1
10963,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10968,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1
10969,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
10973,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
10974,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1
10978,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10979,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1
10980,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1
10983,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
10984,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10985,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1
10988,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10990,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1
10991,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1
10992,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
10993,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1
10994,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
10996,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
11000,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
11001,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1
11002,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1
11005,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
11009,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1
11010,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1
11012,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
11014,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
11016,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
11022,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
11024,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
11026,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1
11027,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
11028,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
11031,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1
11034,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
11040,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1
11042,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
11051,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
11057,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
11059,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
11061,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1
11062,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1
11063,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
11064,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1
11065,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1
11066,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1
11067,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1
11068,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
11069,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1
11070,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
11071,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
11072,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
11073,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
11074,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
11076,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1
11077,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1
11078,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
11079,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1
